,company,company_url,screener url
299,BAJAJELEC,/company/BAJAJELEC/,https://www.screener.in/company/BAJAJELEC/
300,PVRINOX,/company/PVRINOX/consolidated/,https://www.screener.in/company/PVRINOX/consolidated/
301,ALKYLAMINE,/company/ALKYLAMINE/,https://www.screener.in/company/ALKYLAMINE/
302,CENTURYPLY,/company/CENTURYPLY/consolidated/,https://www.screener.in/company/CENTURYPLY/consolidated/
303,TANLA,/company/TANLA/consolidated/,https://www.screener.in/company/TANLA/consolidated/
304,MRPL,/company/MRPL/,https://www.screener.in/company/MRPL/
305,LAXMIMACH,/company/LAXMIMACH/consolidated/,https://www.screener.in/company/LAXMIMACH/consolidated/
306,RHIM,/company/RHIM/consolidated/,https://www.screener.in/company/RHIM/consolidated/
307,BRIGADE,/company/BRIGADE/consolidated/,https://www.screener.in/company/BRIGADE/consolidated/
308,KALYANKJIL,/company/KALYANKJIL/consolidated/,https://www.screener.in/company/KALYANKJIL/consolidated/
309,AFFLE,/company/AFFLE/consolidated/,https://www.screener.in/company/AFFLE/consolidated/
310,KIMS,/company/KIMS/consolidated/,https://www.screener.in/company/KIMS/consolidated/
311,HAPPSTMNDS,/company/HAPPSTMNDS/,https://www.screener.in/company/HAPPSTMNDS/
312,NLCINDIA,/company/NLCINDIA/consolidated/,https://www.screener.in/company/NLCINDIA/consolidated/
313,DCMSHRIRAM,/company/DCMSHRIRAM/consolidated/,https://www.screener.in/company/DCMSHRIRAM/consolidated/
314,APTUS,/company/APTUS/consolidated/,https://www.screener.in/company/APTUS/consolidated/
315,WESTLIFE,/company/WESTLIFE/consolidated/,https://www.screener.in/company/WESTLIFE/consolidated/
316,EIHOTEL,/company/EIHOTEL/consolidated/,https://www.screener.in/company/EIHOTEL/consolidated/
317,FINCABLES,/company/FINCABLES/,https://www.screener.in/company/FINCABLES/
318,ANGELONE,/company/ANGELONE/consolidated/,https://www.screener.in/company/ANGELONE/consolidated/
319,TRITURBINE,/company/TRITURBINE/consolidated/,https://www.screener.in/company/TRITURBINE/consolidated/
320,NSLNISP,/company/NSLNISP/,https://www.screener.in/company/NSLNISP/
321,NUVOCO,/company/NUVOCO/consolidated/,https://www.screener.in/company/NUVOCO/consolidated/
322,AETHER,/company/AETHER/,https://www.screener.in/company/AETHER/
323,SUVENPHAR,/company/SUVENPHAR/consolidated/,https://www.screener.in/company/SUVENPHAR/consolidated/
324,TATAINVEST,/company/TATAINVEST/consolidated/,https://www.screener.in/company/TATAINVEST/consolidated/
325,AEGISCHEM,/company/AEGISCHEM/consolidated/,https://www.screener.in/company/AEGISCHEM/consolidated/
326,CASTROLIND,/company/CASTROLIND/,https://www.screener.in/company/CASTROLIND/
327,GRINFRA,/company/GRINFRA/consolidated/,https://www.screener.in/company/GRINFRA/consolidated/
328,TEJASNET,/company/TEJASNET/consolidated/,https://www.screener.in/company/TEJASNET/consolidated/
329,APLLTD,/company/APLLTD/consolidated/,https://www.screener.in/company/APLLTD/consolidated/
330,APARINDS,/company/APARINDS/consolidated/,https://www.screener.in/company/APARINDS/consolidated/
331,JBMA,/company/JBMA/consolidated/,https://www.screener.in/company/JBMA/consolidated/
332,HUDCO,/company/HUDCO/consolidated/,https://www.screener.in/company/HUDCO/consolidated/
333,ASAHIINDIA,/company/ASAHIINDIA/consolidated/,https://www.screener.in/company/ASAHIINDIA/consolidated/
334,KIOCL,/company/KIOCL/,https://www.screener.in/company/KIOCL/
335,SFL,/company/SFL/consolidated/,https://www.screener.in/company/SFL/consolidated/
336,ANURAS,/company/ANURAS/,https://www.screener.in/company/ANURAS/
337,CHAMBLFERT,/company/CHAMBLFERT/consolidated/,https://www.screener.in/company/CHAMBLFERT/consolidated/
338,RAYMOND,/company/RAYMOND/consolidated/,https://www.screener.in/company/RAYMOND/consolidated/
339,NATCOPHARM,/company/NATCOPHARM/consolidated/,https://www.screener.in/company/NATCOPHARM/consolidated/
340,IEX,/company/IEX/,https://www.screener.in/company/IEX/
341,PPLPHARMA,/company/PPLPHARMA/consolidated/,https://www.screener.in/company/PPLPHARMA/consolidated/
342,AKZOINDIA,/company/AKZOINDIA/,https://www.screener.in/company/AKZOINDIA/
343,VGUARD,/company/VGUARD/,https://www.screener.in/company/VGUARD/
344,POLYMED,/company/POLYMED/consolidated/,https://www.screener.in/company/POLYMED/consolidated/
345,HINDCOPPER,/company/HINDCOPPER/,https://www.screener.in/company/HINDCOPPER/
346,BASF,/company/BASF/,https://www.screener.in/company/BASF/
347,FINPIPE,/company/FINPIPE/,https://www.screener.in/company/FINPIPE/
348,AMARAJABAT,/company/AMARAJABAT/,https://www.screener.in/company/AMARAJABAT/
349,AAVAS,/company/AAVAS/,https://www.screener.in/company/AAVAS/
350,CDSL,/company/CDSL/consolidated/,https://www.screener.in/company/CDSL/consolidated/
351,DATAPATTNS,/company/DATAPATTNS/,https://www.screener.in/company/DATAPATTNS/
352,MANAPPURAM,/company/MANAPPURAM/consolidated/,https://www.screener.in/company/MANAPPURAM/consolidated/
353,GESHIP,/company/GESHIP/consolidated/,https://www.screener.in/company/GESHIP/consolidated/
354,CAMS,/company/CAMS/consolidated/,https://www.screener.in/company/CAMS/consolidated/
355,MOTILALOFS,/company/MOTILALOFS/consolidated/,https://www.screener.in/company/MOTILALOFS/consolidated/
356,ABSLAMC,/company/ABSLAMC/consolidated/,https://www.screener.in/company/ABSLAMC/consolidated/
357,PGINVIT,/company/PGINVIT/consolidated/,https://www.screener.in/company/PGINVIT/consolidated/
358,VTL,/company/VTL/consolidated/,https://www.screener.in/company/VTL/consolidated/
359,TTKPRESTIG,/company/TTKPRESTIG/,https://www.screener.in/company/TTKPRESTIG/
360,BIKAJI,/company/BIKAJI/,https://www.screener.in/company/BIKAJI/
361,ITI,/company/ITI/,https://www.screener.in/company/ITI/
362,RBLBANK,/company/RBLBANK/,https://www.screener.in/company/RBLBANK/
363,CERA,/company/CERA/consolidated/,https://www.screener.in/company/CERA/consolidated/
364,MGL,/company/MGL/,https://www.screener.in/company/MGL/
365,GALAXYSURF,/company/GALAXYSURF/consolidated/,https://www.screener.in/company/GALAXYSURF/consolidated/
366,KARURVYSYA,/company/KARURVYSYA/,https://www.screener.in/company/KARURVYSYA/
367,CANFINHOME,/company/CANFINHOME/,https://www.screener.in/company/CANFINHOME/
368,CAMPUS,/company/CAMPUS/,https://www.screener.in/company/CAMPUS/
369,ROUTE,/company/ROUTE/consolidated/,https://www.screener.in/company/ROUTE/consolidated/
370,EQUITASBNK,/company/EQUITASBNK/,https://www.screener.in/company/EQUITASBNK/
371,RAINBOW,/company/RAINBOW/consolidated/,https://www.screener.in/company/RAINBOW/consolidated/
372,SUNCLAYLTD,/company/SUNCLAYLTD/consolidated/,https://www.screener.in/company/SUNCLAYLTD/consolidated/
373,MEDPLUS,/company/MEDPLUS/consolidated/,https://www.screener.in/company/MEDPLUS/consolidated/
374,CESC,/company/CESC/consolidated/,https://www.screener.in/company/CESC/consolidated/
375,ZYDUSWELL,/company/ZYDUSWELL/consolidated/,https://www.screener.in/company/ZYDUSWELL/consolidated/
376,INDIGRID,/company/INDIGRID/consolidated/,https://www.screener.in/company/INDIGRID/consolidated/
377,RITES,/company/RITES/consolidated/,https://www.screener.in/company/RITES/consolidated/
378,HFCL,/company/HFCL/consolidated/,https://www.screener.in/company/HFCL/consolidated/
379,WELSPUNIND,/company/WELSPUNIND/consolidated/,https://www.screener.in/company/WELSPUNIND/consolidated/
380,VIPIND,/company/VIPIND/consolidated/,https://www.screener.in/company/VIPIND/consolidated/
381,RENUKA,/company/RENUKA/consolidated/,https://www.screener.in/company/RENUKA/consolidated/
382,BSOFT,/company/BSOFT/consolidated/,https://www.screener.in/company/BSOFT/consolidated/
383,ERIS,/company/ERIS/consolidated/,https://www.screener.in/company/ERIS/consolidated/
384,CUB,/company/CUB/,https://www.screener.in/company/CUB/
385,INGERRAND,/company/INGERRAND/,https://www.screener.in/company/INGERRAND/
386,BIRLACORPN,/company/BIRLACORPN/consolidated/,https://www.screener.in/company/BIRLACORPN/consolidated/
387,GNFC,/company/GNFC/,https://www.screener.in/company/GNFC/
388,FSL,/company/FSL/consolidated/,https://www.screener.in/company/FSL/consolidated/
389,CENTURYTEX,/company/CENTURYTEX/consolidated/,https://www.screener.in/company/CENTURYTEX/consolidated/
390,ASTRAZEN,/company/ASTRAZEN/,https://www.screener.in/company/ASTRAZEN/
391,KAYNES,/company/KAYNES/consolidated/,https://www.screener.in/company/KAYNES/consolidated/
392,GODFRYPHLP,/company/GODFRYPHLP/consolidated/,https://www.screener.in/company/GODFRYPHLP/consolidated/
393,SHYAMMETL,/company/SHYAMMETL/consolidated/,https://www.screener.in/company/SHYAMMETL/consolidated/
394,KPIL,/company/KPIL/consolidated/,https://www.screener.in/company/KPIL/consolidated/
395,ZENSARTECH,/company/ZENSARTECH/consolidated/,https://www.screener.in/company/ZENSARTECH/consolidated/
396,BIRET,/company/BIRET/consolidated/,https://www.screener.in/company/BIRET/consolidated/
397,SHOPERSTOP,/company/SHOPERSTOP/consolidated/,https://www.screener.in/company/SHOPERSTOP/consolidated/
398,CCL,/company/CCL/consolidated/,https://www.screener.in/company/CCL/consolidated/
399,GODREJAGRO,/company/GODREJAGRO/consolidated/,https://www.screener.in/company/GODREJAGRO/consolidated/
400,UTIAMC,/company/UTIAMC/,https://www.screener.in/company/UTIAMC/
401,SAPPHIRE,/company/SAPPHIRE/consolidated/,https://www.screener.in/company/SAPPHIRE/consolidated/
402,ECLERX,/company/ECLERX/consolidated/,https://www.screener.in/company/ECLERX/consolidated/
403,USHAMART,/company/USHAMART/consolidated/,https://www.screener.in/company/USHAMART/consolidated/
404,CHALET,/company/CHALET/consolidated/,https://www.screener.in/company/CHALET/consolidated/
405,JKLAKSHMI,/company/JKLAKSHMI/consolidated/,https://www.screener.in/company/JKLAKSHMI/consolidated/
406,PNCINFRA,/company/PNCINFRA/consolidated/,https://www.screener.in/company/PNCINFRA/consolidated/
407,CRAFTSMAN,/company/CRAFTSMAN/,https://www.screener.in/company/CRAFTSMAN/
408,ALOKINDS,/company/ALOKINDS/consolidated/,https://www.screener.in/company/ALOKINDS/consolidated/
409,PGHL,/company/PGHL/,https://www.screener.in/company/PGHL/
410,EIDPARRY,/company/EIDPARRY/consolidated/,https://www.screener.in/company/EIDPARRY/consolidated/
411,INTELLECT,/company/INTELLECT/consolidated/,https://www.screener.in/company/INTELLECT/consolidated/
412,NHIT,/company/NHIT/consolidated/,https://www.screener.in/company/NHIT/consolidated/
413,KRBL,/company/KRBL/consolidated/,https://www.screener.in/company/KRBL/consolidated/
414,CEATLTD,/company/CEATLTD/consolidated/,https://www.screener.in/company/CEATLTD/consolidated/
415,GRAPHITE,/company/GRAPHITE/consolidated/,https://www.screener.in/company/GRAPHITE/consolidated/
416,MCX,/company/MCX/consolidated/,https://www.screener.in/company/MCX/consolidated/
417,BLS,/company/BLS/consolidated/,https://www.screener.in/company/BLS/consolidated/
418,BALRAMCHIN,/company/BALRAMCHIN/consolidated/,https://www.screener.in/company/BALRAMCHIN/consolidated/
419,IRCON,/company/IRCON/consolidated/,https://www.screener.in/company/IRCON/consolidated/
420,OLECTRA,/company/OLECTRA/consolidated/,https://www.screener.in/company/OLECTRA/consolidated/
421,JYOTHYLAB,/company/JYOTHYLAB/consolidated/,https://www.screener.in/company/JYOTHYLAB/consolidated/
422,SYRMA,/company/SYRMA/consolidated/,https://www.screener.in/company/SYRMA/consolidated/
423,COCHINSHIP,/company/COCHINSHIP/,https://www.screener.in/company/COCHINSHIP/
424,SPLPETRO,/company/SPLPETRO/,https://www.screener.in/company/SPLPETRO/
425,BSE,/company/BSE/consolidated/,https://www.screener.in/company/BSE/consolidated/
426,BALAMINES,/company/BALAMINES/consolidated/,https://www.screener.in/company/BALAMINES/consolidated/
427,JINDALSAW,/company/JINDALSAW/consolidated/,https://www.screener.in/company/JINDALSAW/consolidated/
428,KSB,/company/KSB/consolidated/,https://www.screener.in/company/KSB/consolidated/
429,EASEMYTRIP,/company/EASEMYTRIP/,https://www.screener.in/company/EASEMYTRIP/
430,NCC,/company/NCC/consolidated/,https://www.screener.in/company/NCC/consolidated/
431,LEMONTREE,/company/LEMONTREE/consolidated/,https://www.screener.in/company/LEMONTREE/consolidated/
432,PRINCEPIPE,/company/PRINCEPIPE/,https://www.screener.in/company/PRINCEPIPE/
433,NBCC,/company/NBCC/,https://www.screener.in/company/NBCC/
434,JUBLINGREA,/company/JUBLINGREA/consolidated/,https://www.screener.in/company/JUBLINGREA/consolidated/
435,UJJIVANSFB,/company/UJJIVANSFB/,https://www.screener.in/company/UJJIVANSFB/
436,GRANULES,/company/GRANULES/consolidated/,https://www.screener.in/company/GRANULES/consolidated/
437,GLS,/company/GLS/,https://www.screener.in/company/GLS/
438,BBTC,/company/BBTC/consolidated/,https://www.screener.in/company/BBTC/consolidated/
439,HOMEFIRST,/company/HOMEFIRST/,https://www.screener.in/company/HOMEFIRST/
440,PRAJIND,/company/PRAJIND/consolidated/,https://www.screener.in/company/PRAJIND/consolidated/
441,LATENTVIEW,/company/LATENTVIEW/consolidated/,https://www.screener.in/company/LATENTVIEW/consolidated/
442,SAFARI,/company/SAFARI/consolidated/,https://www.screener.in/company/SAFARI/consolidated/
443,BORORENEW,/company/BORORENEW/,https://www.screener.in/company/BORORENEW/
444,CHEMPLASTS,/company/CHEMPLASTS/consolidated/,https://www.screener.in/company/CHEMPLASTS/consolidated/
445,JMFINANCIL,/company/JMFINANCIL/consolidated/,https://www.screener.in/company/JMFINANCIL/consolidated/
446,MAHLIFE,/company/MAHLIFE/consolidated/,https://www.screener.in/company/MAHLIFE/consolidated/
447,DEEPAKFERT,/company/DEEPAKFERT/consolidated/,https://www.screener.in/company/DEEPAKFERT/consolidated/
448,AMBER,/company/AMBER/consolidated/,https://www.screener.in/company/AMBER/consolidated/
449,ALLCARGO,/company/ALLCARGO/consolidated/,https://www.screener.in/company/ALLCARGO/consolidated/
450,LXCHEM,/company/LXCHEM/consolidated/,https://www.screener.in/company/LXCHEM/consolidated/
451,METROPOLIS,/company/METROPOLIS/consolidated/,https://www.screener.in/company/METROPOLIS/consolidated/
452,NETWORK18,/company/NETWORK18/consolidated/,https://www.screener.in/company/NETWORK18/consolidated/
453,RKFORGE,/company/RKFORGE/consolidated/,https://www.screener.in/company/RKFORGE/consolidated/
454,KNRCON,/company/KNRCON/consolidated/,https://www.screener.in/company/KNRCON/consolidated/
455,WELCORP,/company/WELCORP/consolidated/,https://www.screener.in/company/WELCORP/consolidated/
456,INDIACEM,/company/INDIACEM/consolidated/,https://www.screener.in/company/INDIACEM/consolidated/
457,TV18BRDCST,/company/TV18BRDCST/consolidated/,https://www.screener.in/company/TV18BRDCST/consolidated/
458,GPIL,/company/GPIL/consolidated/,https://www.screener.in/company/GPIL/consolidated/
459,ACI,/company/ACI/,https://www.screener.in/company/ACI/
460,GRSE,/company/GRSE/,https://www.screener.in/company/GRSE/
461,MINDACORP,/company/MINDACORP/consolidated/,https://www.screener.in/company/MINDACORP/consolidated/
462,GMMPFAUDLR,/company/GMMPFAUDLR/consolidated/,https://www.screener.in/company/GMMPFAUDLR/consolidated/
463,TMB,/company/TMB/,https://www.screener.in/company/TMB/
464,INDIGOPNTS,/company/INDIGOPNTS/,https://www.screener.in/company/INDIGOPNTS/
465,JINDWORLD,/company/JINDWORLD/consolidated/,https://www.screener.in/company/JINDWORLD/consolidated/
466,KIRLFER,/company/KIRLFER/,https://www.screener.in/company/KIRLFER/
467,DELTACORP,/company/DELTACORP/consolidated/,https://www.screener.in/company/DELTACORP/consolidated/
468,ELECON,/company/ELECON/consolidated/,https://www.screener.in/company/ELECON/consolidated/
469,EPL,/company/EPL/consolidated/,https://www.screener.in/company/EPL/consolidated/
470,SAREGAMA,/company/SAREGAMA/consolidated/,https://www.screener.in/company/SAREGAMA/consolidated/
471,JUBLPHARMA,/company/JUBLPHARMA/consolidated/,https://www.screener.in/company/JUBLPHARMA/consolidated/
472,BEML,/company/BEML/consolidated/,https://www.screener.in/company/BEML/consolidated/
473,JUSTDIAL,/company/JUSTDIAL/,https://www.screener.in/company/JUSTDIAL/
474,GARFIBRES,/company/GARFIBRES/consolidated/,https://www.screener.in/company/GARFIBRES/consolidated/
475,PRSMJOHNSN,/company/PRSMJOHNSN/consolidated/,https://www.screener.in/company/PRSMJOHNSN/consolidated/
476,QUESS,/company/QUESS/consolidated/,https://www.screener.in/company/QUESS/consolidated/
477,ENGINERSIN,/company/ENGINERSIN/consolidated/,https://www.screener.in/company/ENGINERSIN/consolidated/
478,SPARC,/company/SPARC/,https://www.screener.in/company/SPARC/
479,SYMPHONY,/company/SYMPHONY/consolidated/,https://www.screener.in/company/SYMPHONY/consolidated/
480,BCG,/company/BCG/consolidated/,https://www.screener.in/company/BCG/consolidated/
481,GSFC,/company/GSFC/,https://www.screener.in/company/GSFC/
482,VRLLOG,/company/VRLLOG/,https://www.screener.in/company/VRLLOG/
483,MAHSEAMLES,/company/MAHSEAMLES/consolidated/,https://www.screener.in/company/MAHSEAMLES/consolidated/
484,RUSTOMJEE,/company/RUSTOMJEE/consolidated/,https://www.screener.in/company/RUSTOMJEE/consolidated/
485,TCIEXP,/company/TCIEXP/,https://www.screener.in/company/TCIEXP/
486,HEG,/company/HEG/consolidated/,https://www.screener.in/company/HEG/consolidated/
487,TRIVENI,/company/TRIVENI/consolidated/,https://www.screener.in/company/TRIVENI/consolidated/
488,MAPMYINDIA,/company/MAPMYINDIA/,https://www.screener.in/company/MAPMYINDIA/
489,MAHSCOOTER,/company/MAHSCOOTER/,https://www.screener.in/company/MAHSCOOTER/
490,CAPLIPOINT,/company/CAPLIPOINT/consolidated/,https://www.screener.in/company/CAPLIPOINT/consolidated/
491,SWANENERGY,/company/SWANENERGY/consolidated/,https://www.screener.in/company/SWANENERGY/consolidated/
492,HNDFDS,/company/HNDFDS/consolidated/,https://www.screener.in/company/HNDFDS/consolidated/
493,ESABINDIA,/company/ESABINDIA/,https://www.screener.in/company/ESABINDIA/
494,TEGA,/company/TEGA/consolidated/,https://www.screener.in/company/TEGA/consolidated/
495,KFINTECH,/company/KFINTECH/consolidated/,https://www.screener.in/company/KFINTECH/consolidated/
496,MASTEK,/company/MASTEK/consolidated/,https://www.screener.in/company/MASTEK/consolidated/
